instance,tsp,cities,items,type,capacity,best,algo,S1,S2,S3,S4,S5,C1,C2,C3,C4,C5,C6,MATLS,DH,M3,M4,M3B,M4B,RLS,EA,SH,NDSBRKGA,WSM,JK17,JC17,MY17,WC17,HLS,CS2SA*,CS2SA-R,JNB,J2B,MEA2P,COCO,COCOP,COCOL
eil51_n150_uncorr-similar-weights_06,eil51,51,3,usw,6,9786.0,"M3B,M4B,JC17,MEA2P",8528.10668,8020.056768,8020.056768,8528.10668,8528.10668,8528.10668,8020.056768,8528.10668,8528.10668,8528.10668,8528.10668,9458.6,3649.71,9766.743758,9766.743758,9786.12578,9786.12578,8451.998313,8472.076894,-3748.8,9316.46157,8942.4006,-inf,9786.12577964414,9197.7532521931,-inf,-inf,-inf,-inf,-inf,-inf,9786.0,-inf,-inf,-inf
eil51_n150_uncorr-similar-weights_07,eil51,51,3,usw,7,11637.0,"M3,M4,M3B,M4B,JC17,MEA2P",10448.14231,10119.67278,10149.68816,10448.14231,10448.14231,10448.93469,10448.93469,10448.93469,10448.93469,10448.93469,10448.93469,11632.9,7105.08,11637.35704,11637.35704,11637.35704,11637.35704,10397.28596,10397.28596,-3344.61,11191.98523,11191.98523,-inf,11637.3570402502,11386.894740979,-inf,-inf,-inf,-inf,-inf,-inf,11637.0,-inf,-inf,-inf
eil51_n150_uncorr-similar-weights_08,eil51,51,3,usw,8,12294.0,"M3,M4,M3B,M4B,JC17,MEA2P",11132.82304,11132.82304,10992.06186,11132.82304,11132.82304,10992.06186,11132.82304,11132.82304,11132.82304,11132.82304,11132.82304,11962.0,8020.13,12294.23679,12294.23679,12294.23679,12294.23679,11070.46412,11070.46412,-5270.28,11132.82272,11158.33808,-inf,12294.2367914063,12102.9863161139,-inf,-inf,-inf,-inf,-inf,-inf,12294.0,-inf,-inf,-inf
eil51_n150_uncorr-similar-weights_09,eil51,51,3,usw,9,13889.0,"JC17,MEA2P",12804.38096,12845.34576,12692.75198,12845.34576,12845.34576,12845.34576,12692.75198,12845.34576,12845.34576,12845.34576,12845.34576,13396.1,9896.02,13823.4482,13823.4482,13823.4482,13823.4482,12804.38096,12804.38096,-4068.35,12845.34597,12845.34597,-inf,13888.8318956139,13650.8800640615,-inf,-inf,-inf,-inf,-inf,-inf,13889.0,-inf,-inf,-inf
eil51_n150_uncorr-similar-weights_10,eil51,51,3,usw,10,15940.0,"JC17,MEA2P",14839.77414,14763.64043,14763.64043,14877.73528,14877.73528,14763.64043,14763.64043,14881.14983,14881.14983,14881.14983,14881.14983,15641.6,12383.66,15736.46376,15736.46376,15736.46376,15736.46376,14841.41992,14844.00255,-1580.82,14881.14992,14881.14992,-inf,15940.1406226264,15579.471199264,-inf,-inf,-inf,-inf,-inf,-inf,15940.0,-inf,-inf,-inf
eil51_n250_bounded-strongly-corr_01,eil51,51,5,bsc,1,11734.0,JC17,9832.554981,10905.72823,9922.157758,10920.56319,10912.2684,9882.138559,9921.767833,10920.56319,10976.07498,10920.56319,11012.7969,11026.0,6131.95,11541.97949,11665.18434,11647.45198,11674.20496,9173.222668,10397.40191,6131.95,9933.7011,10954.72641,-inf,11733.9315623976,11238.3017668518,-inf,-inf,-inf,-inf,-inf,-inf,11719.0,-inf,-inf,-inf
eil51_n250_bounded-strongly-corr_02,eil51,51,5,bsc,2,20675.0,MEA2P,16998.60486,19815.47123,17030.93112,19815.47123,19815.47123,17026.95178,19815.47123,19815.47123,19834.97819,19815.47123,19860.85064,19603.7,15109.59,20235.02629,20607.20664,20332.79422,20469.95991,18990.7308,19722.14779,14819.03,19860.85049,19858.90694,-inf,20522.5595990814,20092.0486386425,-inf,-inf,-inf,-inf,-inf,-inf,20675.0,-inf,-inf,-inf
eil51_n250_bounded-strongly-corr_03,eil51,51,5,bsc,3,31655.0,"JC17,MEA2P",26023.79544,30325.88611,26050.36117,26023.79544,30324.8222,26023.79544,30325.88611,30320.68806,30325.88611,30325.88611,30328.49746,30932.4,25832.4,31537.55386,31556.79726,31549.88811,31650.78182,29998.05487,30181.38498,24626.05,30328.4976,30328.4976,-inf,31655.3256469195,31147.0567181483,-inf,-inf,-inf,-inf,-inf,-inf,31655.0,-inf,-inf,-inf
eil51_n250_bounded-strongly-corr_04,eil51,51,5,bsc,4,34101.0,"JC17,MEA2P",26638.12489,32254.00734,26645.24748,26643.2205,32244.48525,26645.24748,26645.24748,32254.00734,32254.00734,32254.00734,32254.00734,32423.6,28816.34,34055.12168,34093.26722,34082.17171,34098.69619,31559.94875,32101.6099,24755.5,32254.00782,32254.00782,-inf,34100.7848807368,33354.0039710261,-inf,-inf,-inf,-inf,-inf,-inf,34101.0,-inf,-inf,-inf
eil51_n250_bounded-strongly-corr_05,eil51,51,5,bsc,5,33353.0,"M3B,M4B,JC17",24165.72248,30587.49233,24204.00929,24170.87687,30585.42083,24176.07257,24193.51634,30580.43231,30587.49233,30587.49233,30588.40495,30898.4,28082.95,33335.83774,33335.83774,33352.832,33352.832,30497.04507,30481.70744,19811.76,30588.40437,30588.40437,-inf,33352.8319953478,32137.5269015707,-inf,-inf,-inf,-inf,-inf,-inf,33297.0,-inf,-inf,-inf
eil51_n250_bounded-strongly-corr_06,eil51,51,5,bsc,6,39486.0,"M3B,M4B",29103.33858,35747.99192,29111.01015,35841.38401,35841.38401,29106.31457,29106.31457,35833.06679,35842.76355,35842.76355,35847.30477,35548.8,33471.67,39479.71212,39479.71212,39486.3912,39486.3912,35751.84166,35749.39995,21377.68,35846.81656,35847.30539,-inf,39367.7135911777,37517.920154771,-inf,-inf,-inf,-inf,-inf,-inf,39454.0,-inf,-inf,-inf
eil51_n250_bounded-strongly-corr_07,eil51,51,5,bsc,7,38721.0,"M3B,M4B,JC17",27336.83471,34355.34175,27340.11995,27336.83471,34344.14033,27340.11995,34355.34175,34355.34175,34355.34175,34355.34175,34358.73303,34482.5,32385.19,38719.29279,38719.29279,38721.49805,38721.49805,34229.98839,34190.89122,12522.49,34358.73217,34358.73217,-inf,38721.4980461434,37233.4137285542,-inf,-inf,-inf,-inf,-inf,-inf,38528.0,-inf,-inf,-inf
eil51_n250_bounded-strongly-corr_08,eil51,51,5,bsc,8,42302.0,"M3,M4,M3B,M4B,JC17,MEA2P",37502.92461,37502.92461,37384.7019,37502.92461,37502.92461,37502.92461,37502.92461,37449.64997,37502.92461,37502.92461,37502.92461,37372.4,35355.75,42301.75386,42301.75386,42301.75386,42301.75386,37058.48928,37373.4062,8242.28,37502.92431,37502.92431,-inf,42301.7538603346,40686.0814966852,-inf,-inf,-inf,-inf,-inf,-inf,42302.0,-inf,-inf,-inf
eil51_n250_bounded-strongly-corr_09,eil51,51,5,bsc,9,42440.0,"M3B,M4B,JC17,MEA2P",30307.76263,37246.68074,37246.68074,37368.82434,37368.82434,30307.76263,37371.98616,37371.98616,37371.98616,37371.98616,37371.98616,38355.2,35790.78,42431.27603,42431.27603,42439.91785,42439.91785,37209.32695,37246.68074,-1728.61,37371.65236,37371.98653,-inf,42439.9178469888,39226.7780524516,-inf,-inf,-inf,-inf,-inf,-inf,42440.0,-inf,-inf,-inf
eil51_n250_bounded-strongly-corr_10,eil51,51,5,bsc,10,39166.0,"M3,M4,M3B,M4B,JC17,MEA2P",26842.1759,33855.65959,26844.58883,26842.1759,33853.163,26844.58883,26844.58883,33855.65959,33855.65959,33855.65959,33855.65959,36241.0,32535.67,39166.3745,39166.3745,39166.3745,39166.3745,33697.34495,33697.34495,-19597.39,33850.6277,33855.65977,-inf,39166.3745033014,37695.13752686,-inf,-inf,-inf,-inf,-inf,-inf,39166.0,-inf,-inf,-inf
eil51_n250_uncorr_01,eil51,51,5,unc,1,11753.0,"JC17,MEA2P",9801.637061,10702.33952,10688.23217,9815.744408,9815.744408,10702.33952,9003.33996,10702.33952,10702.33952,10702.33952,10702.33952,11629.5,-4675.97,10888.73019,10930.05377,11319.8221,11319.8221,10688.23217,10682.92573,-5957.94,10917.44214,10792.46738,-inf,11753.2261934736,11584.710635941,-inf,-inf,-inf,-inf,-inf,-inf,11753.0,-inf,-inf,-inf
eil51_n250_uncorr_02,eil51,51,5,unc,2,17689.0,"JC17,MEA2P",16238.38942,16410.15392,16410.15392,15289.27729,16268.54164,16410.15392,15289.27729,16410.15392,16410.15392,16410.15392,16410.15392,17535.3,1111.49,17522.6796,17522.6796,17652.28044,17652.28044,16379.51583,16345.33621,-5540.64,17652.28051,16410.15415,-inf,17688.9883400495,17634.5725916739,-inf,-inf,-inf,-inf,-inf,-inf,17689.0,-inf,-inf,-inf
eil51_n250_uncorr_03,eil51,51,5,unc,3,15963.0,"M3B,M4B,JC17,MEA2P",13848.95094,13367.93957,13915.82626,13358.6127,13877.16776,13913.51104,13913.51104,13913.51104,13915.82626,13913.51104,13915.82626,15609.0,6751.45,15886.8923,15886.8923,15962.6559,15962.6559,13887.22705,13885.29421,-11949.74,15030.98821,13915.82603,-inf,15962.6559037173,15412.3337110891,-inf,-inf,-inf,-inf,-inf,-inf,15963.0,-inf,-inf,-inf
eil51_n250_uncorr_04,eil51,51,5,unc,4,18707.0,"M3B,M4B,JC17,MEA2P",16361.26664,16172.52478,16367.29915,16381.2984,16381.2984,16172.52478,16382.25921,16382.25921,16386.70683,16382.25921,16387.36077,18431.0,9458.06,18687.89693,18687.89693,18706.56083,18706.56083,16365.76931,16366.84263,-7891.58,17200.65876,17230.27108,-inf,18706.560834403,18534.7992854596,-inf,-inf,-inf,-inf,-inf,-inf,18707.0,-inf,-inf,-inf
eil51_n250_uncorr_05,eil51,51,5,unc,5,18815.0,"M3B,JC17,MEA2P",16363.46453,16381.58217,16381.58217,16386.49646,16386.49646,16222.45608,16222.45608,16401.47533,16401.47533,16401.47533,16407.43133,18630.9,9858.12,18812.65185,18812.65185,18815.30235,18812.65185,16375.05276,16375.05276,-10951.98,16407.43136,17021.84676,-inf,18815.3023539191,18715.8549428993,-inf,-inf,-inf,-inf,-inf,-inf,18815.0,-inf,-inf,-inf
eil51_n250_uncorr_06,eil51,51,5,unc,6,20944.0,"M3,M4,M3B,M4B,JC17,MEA2P",18741.5365,19112.59486,19057.45455,19112.59486,19112.59486,18741.5365,18741.5365,19112.59486,19112.59486,19112.59486,19112.59486,20741.3,13458.61,20943.84228,20943.84228,20943.84228,20943.84228,19057.45455,19057.45455,-10975.77,19112.5944,19135.51166,-inf,20943.8422766742,20809.4460006537,-inf,-inf,-inf,-inf,-inf,-inf,20944.0,-inf,-inf,-inf
eil51_n250_uncorr_07,eil51,51,5,unc,7,19377.0,"M3,M4,M3B,M4B,JC17,MEA2P",17918.94815,17922.86999,17372.36059,17372.36059,17918.94815,17922.86999,17372.36059,17922.86999,17922.86999,17922.86999,17922.86999,19251.1,13665.49,19377.18531,19377.18531,19377.18531,19377.18531,17870.70142,17870.70142,-11267.81,18415.82105,17922.86949,-inf,19377.185313086,19241.0451446043,-inf,-inf,-inf,-inf,-inf,-inf,19377.0,-inf,-inf,-inf
eil51_n250_uncorr_08,eil51,51,5,unc,8,23593.0,"M3B,M4B,JC17,MEA2P",21401.77275,21962.90327,21411.13197,21410.07931,21999.77005,22006.87584,21411.13197,22006.87584,22006.87584,22006.87584,22006.87584,23467.8,17953.29,23589.54546,23589.54546,23592.68793,23592.68793,21962.90327,21960.50928,-8721.85,22006.87632,22221.59448,-inf,23592.6879263819,23144.751535486,-inf,-inf,-inf,-inf,-inf,-inf,23593.0,-inf,-inf,-inf
eil51_n250_uncorr_09,eil51,51,5,unc,9,26795.0,"M3,M4,M3B,M4B,JC17,MEA2P",25248.14843,25249.05404,24619.80923,24619.80923,25248.14843,25249.05404,24619.80923,25249.05404,25249.05404,25249.05404,25249.05404,26237.7,22191.77,26795.02442,26795.02442,26795.02442,26795.02442,25208.02837,25208.02837,-1167.97,25249.05354,25347.52333,-inf,26795.0244193683,26355.7555198873,-inf,-inf,-inf,-inf,-inf,-inf,26795.0,-inf,-inf,-inf
eil51_n250_uncorr_10,eil51,51,5,unc,10,31062.0,"M3B,M4B,JC17,MEA2P",29542.57765,29508.07769,28766.70274,29542.57765,29542.57765,28766.70274,28766.70274,29542.57765,29542.57765,29542.57765,29542.57765,30018.5,26584.56,31058.83799,31058.83799,31061.56049,31061.56049,29508.07769,29508.07769,15468.27,30234.22788,29775.50089,-inf,31061.5604884375,30234.6538255696,-inf,-inf,-inf,-inf,-inf,-inf,31062.0,-inf,-inf,-inf
eil51_n250_uncorr-similar-weights_01,eil51,51,5,usw,1,5792.0,"JC17,MEA2P",3101.342217,5210.904908,3649.720669,4999.243368,4999.243368,3634.584482,5400.182627,5210.904908,5450.891577,5210.904908,5450.891577,5452.68,2484.35,5181.820727,5300.077095,5654.970771,5626.059942,3810.879575,5285.000477,1050.53,5450.89165,5417.821095,-inf,5792.20211458515,5505.51378430349,-inf,5410.0,-inf,-inf,-inf,-inf,5792.0,-inf,-inf,-inf
eil51_n250_uncorr-similar-weights_02,eil51,51,5,usw,2,10300.0,"M3B,M4B,JC17,MEA2P",6719.513469,9357.956652,9375.869382,6721.883261,9222.706313,6952.736153,9403.202636,9403.202636,9403.202636,9403.202636,9423.644405,10189.3,2209.79,10048.94354,10048.94354,10299.79629,10299.79629,9205.743734,9120.998077,-410.81,9423.64433,9423.64433,-inf,10299.7962877546,9482.07568247738,-inf,-inf,-inf,-inf,-inf,-inf,10300.0,-inf,-inf,-inf
eil51_n250_uncorr-similar-weights_03,eil51,51,5,usw,3,12566.0,"M3B,M4B,MEA2P",8974.715366,11186.2374,9137.964083,8974.715366,11096.22826,11186.2374,9150.315002,11186.2374,11197.83486,11186.2374,11200.74917,12208.1,2460.51,12470.30729,12470.30729,12566.25594,12566.25594,11093.1478,11140.42865,-1818.14,11200.74897,11200.74897,-inf,12558.0199532497,11883.6081599631,-inf,-inf,-inf,-inf,-inf,-inf,12566.0,-inf,-inf,-inf
eil51_n250_uncorr-similar-weights_04,eil51,51,5,usw,4,12061.0,"M3B,M4B,JC17,MEA2P",8873.398005,8973.252183,10461.88376,8873.398005,10437.10936,8973.252183,10487.03962,10487.03962,10496.20441,10487.03962,10510.50018,11864.3,1905.4,12002.79766,12002.79766,12060.59036,12060.59036,10445.15499,10455.19708,-2052.35,10510.50001,11449.06878,-inf,12060.5903606218,11482.807408098,-inf,-inf,-inf,-inf,-inf,-inf,12061.0,-inf,-inf,-inf
eil51_n250_uncorr-similar-weights_05,eil51,51,5,usw,5,14428.0,"M3B,M4B,JC17,MEA2P",11627.90093,12926.4261,12878.44313,11627.90093,12902.33977,11729.54291,11729.54291,12926.4261,12926.4261,12926.4261,12926.4261,14163.3,4451.81,14420.39097,14420.39097,14427.65403,14427.65403,12878.44313,12878.44313,-3913.22,12926.4259,13482.83637,-inf,14427.6540278073,13729.9215759989,-inf,-inf,-inf,-inf,-inf,-inf,14428.0,-inf,-inf,-inf
eil51_n250_uncorr-similar-weights_06,eil51,51,5,usw,6,17100.0,"M3,M4,M3B,M4B,JC17,MEA2P",14753.05789,15632.63181,14795.53261,14753.05789,15611.83755,14816.40169,15632.63181,15632.63181,15632.63181,15632.63181,15632.63181,16702.4,7684.43,17099.67098,17099.67098,17099.67098,17099.67098,15574.44904,15574.44904,-5733.62,15632.63182,16059.07052,-inf,17099.6709844684,16693.5100180341,-inf,-inf,-inf,-inf,-inf,-inf,17100.0,-inf,-inf,-inf
eil51_n250_uncorr-similar-weights_07,eil51,51,5,usw,7,19984.0,MEA2P,18716.53961,18726.17206,18683.47503,18716.53961,18716.53961,18726.17206,18726.17206,18726.17206,18726.17206,18726.17206,18726.17206,19966.2,13197.12,19973.13485,19973.13485,19973.13485,19973.13485,18683.47503,18683.47503,-3251.53,18726.172,18726.172,-inf,19979.3140032225,19966.160663861,-inf,-inf,-inf,-inf,-inf,-inf,19984.0,-inf,-inf,-inf
eil51_n250_uncorr-similar-weights_08,eil51,51,5,usw,8,19516.0,"M4B,JC17,MY17,MEA2P",18178.22448,18415.14155,18395.95842,18366.38955,18366.38955,18224.1205,18224.1205,18415.14155,18415.14155,18415.14155,18415.14155,19508.6,13098.1,19217.64198,19512.89107,19227.08359,19515.9738,18184.18156,18184.18156,-6849.44,18415.1411,18415.1411,-inf,19515.9738019802,19515.9738019802,-inf,-inf,-inf,-inf,-inf,-inf,19516.0,-inf,-inf,-inf
eil51_n250_uncorr-similar-weights_09,eil51,51,5,usw,9,22623.0,"MATLS,M4B,JC17,MY17,MEA2P",21341.72981,21375.37846,21342.82136,21372.49178,21669.49237,21375.37846,21375.37846,21697.71653,21697.71653,21697.71653,21697.71653,22623.0,16865.99,22361.97871,22618.80059,22373.66487,22623.03072,21342.82136,21342.82136,-7068.97,21697.71709,21697.71709,-inf,22623.0307210542,22623.0307210542,-inf,-inf,-inf,-inf,-inf,-inf,22623.0,-inf,-inf,-inf
eil51_n250_uncorr-similar-weights_10,eil51,51,5,usw,10,27806.0,"JC17,MY17,MEA2P",26468.47406,26965.86975,26483.19081,26950.22058,26950.22058,26536.64042,26536.64042,26965.86975,26965.86975,26965.86975,26965.86975,27782.0,23453.58,27667.65808,27767.06796,27676.13673,27676.13673,26483.19081,26483.19081,1810.3,26957.55135,26965.86997,-inf,27806.0868770231,27806.0868770231,-inf,-inf,-inf,-inf,-inf,-inf,27806.0,-inf,-inf,-inf
eil51_n500_bounded-strongly-corr_01,eil51,51,10,bsc,1,26870.0,"M4B,JC17",25402.03067,25402.03067,25384.5227,25330.0635,25426.31044,25426.31044,25371.97889,25426.31044,25491.16084,25426.31044,25586.92394,24992.9,15631.63,26786.40007,26786.40007,26858.86541,26870.40315,22751.54208,25023.83712,15631.63,25384.22792,25484.45369,-inf,26870.4031478423,26548.0191051025,-inf,-inf,-inf,-inf,-inf,-inf,26862.0,-inf,-inf,-inf
eil51_n500_bounded-strongly-corr_02,eil51,51,10,bsc,2,42950.0,M4B,42087.28711,42103.90714,42155.81441,41925.03417,42087.28711,42107.00316,39355.80157,42107.00316,42123.85981,42129.30359,42150.88148,40998.9,31409.64,42826.00055,42826.00055,42938.64997,42950.0005,41312.02456,41624.83948,30221.98,42155.81381,42155.81381,-inf,42860.5385909759,42579.4264804778,-inf,-inf,-inf,-inf,-inf,-inf,42913.0,-inf,-inf,-inf
eil51_n500_bounded-strongly-corr_03,eil51,51,10,bsc,3,64274.0,M4B,63779.34825,63523.57906,63815.83366,58799.72549,63779.34825,58801.61241,58801.61241,63806.57119,63811.95939,63806.57119,63837.70984,62717.9,53809.12,64026.43015,64026.43015,64272.22459,64274.47848,63530.19278,63561.7589,52493.09,58800.12098,63856.88653,-inf,64175.3866083412,63856.8860125681,-inf,-inf,-inf,-inf,-inf,-inf,64258.0,-inf,-inf,-inf
eil51_n500_bounded-strongly-corr_04,eil51,51,10,bsc,4,70133.0,"S2,C3,C4,C5,C6,M3B,M4B,WSM,MY17",70031.3482,70132.95416,62747.71116,62737.97893,70120.35046,62737.97893,62737.97893,70132.95416,70132.95416,70132.95416,70132.95416,67454.3,62900.46,70120.35046,70120.35046,70132.95416,70132.95416,70032.32393,70007.71048,56036.54,62735.22384,70132.95417,-inf,70059.6120926721,70132.9541612914,-inf,-inf,-inf,-inf,-inf,-inf,70090.0,-inf,-inf,-inf
eil51_n500_bounded-strongly-corr_05,eil51,51,10,bsc,5,77605.0,"JC17,MY17,MEA2P",76447.2099,76455.7203,76634.23093,67771.1054,76634.23093,76634.23093,67771.1054,76614.34333,76634.23093,76634.23093,76634.23093,75260.2,71788.8,77204.62186,77589.00223,77230.51788,77597.02402,76448.47542,76452.61342,58901.08,67763.35556,76634.23093,-inf,77604.8303659325,77604.8303659325,-inf,-inf,-inf,-inf,-inf,-inf,77605.0,-inf,-inf,-inf
eil51_n500_bounded-strongly-corr_06,eil51,51,10,bsc,6,94337.0,JNB,78861.61012,78861.61012,79060.96574,79050.68943,79050.68943,79059.31535,69376.11503,79059.31535,79017.43838,79059.31535,79062.75269,76670.2,74882.21,80909.3458,80909.3458,80925.26278,80925.26278,78838.81735,78834.78607,53729.56,69344.35493999999,79062.75327,-inf,80925.2627777471,80860.7636160191,-inf,-inf,-inf,-inf,94337.0,94200.0,80925.0,-inf,-inf,-inf
eil51_n500_bounded-strongly-corr_07,eil51,51,10,bsc,7,83066.0,JC17,80124.79902,80342.18647,80342.18647,80342.18647,80342.18647,80342.18647,80342.18647,80330.34912,80306.13115,80342.18647,80342.18647,78050.6,76479.3,83057.20303,83057.20303,83059.41928,83059.41928,80081.15916,80104.35707,43607.81,80313.67696499999,80342.18498,-inf,83066.0388138523,82754.8904344989,-inf,-inf,-inf,-inf,-inf,-inf,83065.0,-inf,-inf,-inf
eil51_n500_bounded-strongly-corr_08,eil51,51,10,bsc,8,82008.0,"M3B,M4B,JC17,MEA2P",78360.26055,78614.00398,67817.8317,67802.4378,78601.08437,78614.00398,67807.05643,78614.00398,78615.56265,78614.00398,78621.67301,76071.1,75613.37,81969.62522,81969.62522,82008.49966,82008.49966,78336.30171,78379.33262,25611.08,78562.477755,78621.67413,-inf,82008.4996584087,81231.2022778678,-inf,-inf,-inf,-inf,-inf,-inf,82008.0,-inf,-inf,-inf
eil51_n500_bounded-strongly-corr_09,eil51,51,10,bsc,9,81896.0,MEA2P,78449.83191,78449.83191,78449.83191,78449.83191,78449.83191,78449.83191,78449.83191,78449.83191,78440.82032,78449.83191,78449.83191,77145.8,75749.24,81813.49768,81722.05932,81819.00102,81822.19241,78179.91251,78179.91251,8010.15,78395.21114,78449.83096,-inf,81822.1924088515,81161.5651221283,-inf,-inf,-inf,-inf,-inf,-inf,81896.0,-inf,-inf,-inf
eil51_n500_bounded-strongly-corr_10,eil51,51,10,bsc,10,102066.0,J2B,64626.55929,76147.61187,64638.00225,76147.54328,76147.54328,76147.61187,76147.61187,76147.61187,76147.61187,76147.61187,76147.61187,74959.5,73227.75,79761.5437,79634.72621,79769.53042,79769.53042,75883.8396,75883.8396,-18467.74,76073.555635,76147.61028,-inf,80038.607239588,79322.4811379245,-inf,-inf,-inf,-inf,100455.0,102066.0,80039.0,-inf,-inf,-inf
eil51_n500_uncorr_01,eil51,51,10,unc,1,23040.0,"JC17,MEA2P",19229.10194,19885.98529,19904.95729,19254.64175,19484.7626,20535.99114,19908.14551,19885.98529,19885.98529,20535.99114,20550.46198,22629.3,-14310.68,21660.4047,21839.61986,22706.80835,22722.01698,20527.85244,20441.83988,-20324.84,20551.48222,20550.4619,-inf,23040.3715114439,22378.4321763819,-inf,19484.0,-inf,-inf,-inf,-inf,23040.0,-inf,-inf,-inf
eil51_n500_uncorr_02,eil51,51,10,unc,2,34045.0,"M4B,JC17,MEA2P",32660.63868,32825.55068,32833.21722,32699.75037,32699.75037,32864.66237,31668.68328,32864.66237,32864.66237,32864.66237,32872.993,32773.3,-3259.43,33613.66656,33835.79291,33824.19727,34045.13367,32833.21722,32833.21722,-15125.01,32872.99334,32872.99334,-inf,34045.327179445,33784.1293375902,-inf,-inf,-inf,-inf,-inf,-inf,34045.0,-inf,-inf,-inf
eil51_n500_uncorr_03,eil51,51,10,unc,3,42494.0,"JC17,MEA2P",40726.46945,40807.18922,39944.43233,40765.88612,40765.88612,40831.47876,39951.42176,40831.47876,40831.47876,40838.71152,40838.71152,41987.2,14612.36,42060.6945,42323.64028,42135.40295,42480.51407,40796.8322,40805.29348,-13910.34,42439.37687,40838.71145,-inf,42494.259957298,42263.4773331333,-inf,-inf,-inf,-inf,-inf,-inf,42494.0,-inf,-inf,-inf
eil51_n500_uncorr_04,eil51,51,10,unc,4,42411.0,MEA2P,39536.79459,39582.95414,40441.64664,39552.65094,40446.77126,40461.26875,39582.95414,40461.26875,40461.26875,40461.26875,40461.26875,42234.9,21942.09,42080.61289,42387.75267,42104.16786,42183.47472,40441.64664,40441.64664,-16278.2,42097.135315,40461.26922,-inf,42403.954331257,42306.7233718538,-inf,-inf,-inf,-inf,-inf,-inf,42411.0,-inf,-inf,-inf
eil51_n500_uncorr_05,eil51,51,10,unc,5,46899.0,"M4,M4B,JC17,MY17,MEA2P",45000.98989,45004.71907,45008.67804,43868.13,45000.98989,45004.71907,43870.81316,45004.71907,45004.71907,45004.71907,45008.67804,46642.4,30595.09,46567.60414,46898.51593,46573.42955,46898.51593,44935.41512,44939.47102,-15958.08,43870.49464,45008.67788,-inf,46898.5159263632,46898.5159263632,-inf,-inf,-inf,-inf,-inf,-inf,46899.0,-inf,-inf,-inf
eil51_n500_uncorr_06,eil51,51,10,unc,6,55061.0,JNB,43221.72517,43240.2217,44623.61003,43221.72517,44706.27048,44719.58415,43240.2217,44719.58415,44719.58415,44719.58415,44719.70248,46710.0,32106.46,46412.87851,46412.87851,46432.67289,46630.64146,44614.80049,44623.61003,-11231.03,46429.11851,44719.70157,-inf,46828.854538643,46828.854538643,-inf,-inf,-inf,-inf,55061.0,54986.0,46829.0,-inf,-inf,-inf
eil51_n500_uncorr_07,eil51,51,10,unc,7,45380.0,"M4,M4B,JC17,MY17,MEA2P",41124.65023,43140.64102,43257.35823,41124.65023,43256.48095,43257.35823,41124.65023,43257.35823,43257.35823,43257.35823,43257.35823,45093.0,33434.25,44974.42218,45379.99568,44974.42218,45379.99568,43140.64102,43140.64102,-15084.14,44110.545975,44010.14408,-inf,45379.9956803556,45379.9956803556,-inf,-inf,-inf,-inf,-inf,-inf,45380.0,-inf,-inf,-inf
eil51_n500_uncorr_08,eil51,51,10,unc,8,51236.0,"M4B,JC17,MY17,MEA2P",46703.61778,46704.26313,48835.23641,46703.61778,48959.29207,46704.26313,46704.26313,48965.95495,48965.95495,48966.35671,48966.35671,51036.0,40633.59,50876.38597,50876.38597,50890.18621,51236.37273,48835.23641,48835.23641,-13024.53,48963.44763,48966.35656,-inf,51236.3727286062,51236.3727286062,-inf,-inf,-inf,-inf,-inf,-inf,51236.0,-inf,-inf,-inf
